Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Mar,7-Mar,2 PM,46.56,44.18,0.18
Mar,7-Mar,3 PM,44.89,46.91,0.07
Mar,7-Mar,4 PM,46.59,43.40,0.00
Mar,7-Mar,5 PM,44.95,45.55,0.00
Mar,7-Mar,6 PM,41.55,53.26,0.17
Mar,7-Mar,7 PM,37.45,64.33,0.99
Mar,7-Mar,8 PM,30.25,83.67,0.23
Mar,7-Mar,9 PM,31.42,79.94,0.00
Mar,7-Mar,10 PM,30.98,79.45,0.00
Mar,7-Mar,11 PM,30.20,81.50,0.00
Mar,8-Mar,12 AM,30.22,81.17,0.00
Mar,8-Mar,1 AM,30.42,78.53,0.00
Mar,8-Mar,2 AM,30.75,75.88,0.00
Mar,8-Mar,3 AM,30.46,74.39,0.00
Mar,8-Mar,4 AM,31.23,71.15,0.00
Mar,8-Mar,5 AM,31.43,72.50,0.00
Mar,8-Mar,6 AM,31.27,76.51,0.00
Mar,8-Mar,7 AM,32.21,75.78,0.00
Mar,8-Mar,8 AM,35.00,69.55,0.00
Mar,8-Mar,9 AM,36.53,64.22,0.00
Mar,8-Mar,10 AM,37.96,59.74,0.00
Mar,8-Mar,11 AM,39.29,52.71,0.00
Mar,8-Mar,12 PM,39.44,51.67,0.00
Mar,8-Mar,1 PM,41.03,50.42,0.00
Mar,8-Mar,2 PM,39.60,52.53,0.00
Mar,8-Mar,3 PM,40.73,50.87,0.00
Mar,8-Mar,4 PM,39.16,54.44,0.00
Mar,8-Mar,5 PM,38.33,57.07,0.00
Mar,8-Mar,6 PM,38.26,58.21,0.00
Mar,8-Mar,7 PM,37.44,60.05,0.00
Mar,8-Mar,8 PM,36.90,60.68,0.00
Mar,8-Mar,9 PM,35.86,66.20,0.00
Mar,8-Mar,10 PM,34.81,68.89,0.00
Mar,8-Mar,11 PM,34.10,68.85,0.00
Mar,9-Mar,12 AM,33.69,67.75,0.00
Mar,9-Mar,1 AM,33.13,68.40,0.00
Mar,9-Mar,2 AM,32.71,69.60,0.00
Mar,9-Mar,3 AM,31.89,70.88,0.00
Mar,9-Mar,4 AM,31.66,71.17,0.00
Mar,9-Mar,5 AM,31.77,69.53,0.00
Mar,9-Mar,6 AM,32.37,68.57,0.07
Mar,9-Mar,7 AM,33.68,67.16,0.08
Mar,9-Mar,8 AM,36.39,62.49,0.02
Mar,9-Mar,9 AM,40.08,53.58,0.00
Mar,9-Mar,10 AM,42.77,48.26,0.00
Mar,9-Mar,11 AM,43.12,46.95,0.00
Mar,9-Mar,4 PM,42.17,53.63,0.00
Mar,9-Mar,5 PM,41.86,53.04,0.00
Mar,9-Mar,6 PM,38.80,59.83,0.00
Mar,9-Mar,7 PM,37.36,64.13,0.02
Mar,10-Mar,9 AM,40.36,61.04,0.00
Mar,10-Mar,10 AM,42.96,54.15,0.00
Mar,10-Mar,11 AM,43.92,51.44,0.00
Mar,10-Mar,12 PM,43.72,51.17,0.00
Mar,10-Mar,1 PM,45.12,46.87,0.00
Mar,10-Mar,2 PM,45.80,45.44,0.00
Mar,10-Mar,3 PM,46.45,43.54,0.00
Mar,10-Mar,4 PM,45.62,44.31,0.00
Mar,10-Mar,5 PM,37.41,61.51,0.00
Mar,10-Mar,6 PM,36.02,64.14,0.00
Mar,10-Mar,7 PM,36.41,62.05,0.00
Mar,10-Mar,8 PM,35.13,61.76,0.00
Mar,10-Mar,9 PM,34.28,64.63,0.00
Mar,10-Mar,10 PM,33.39,70.43,0.00
Mar,10-Mar,11 PM,33.27,73.23,0.00
Mar,11-Mar,12 AM,32.36,75.89,0.00
Mar,11-Mar,1 AM,32.73,73.57,0.00
Mar,11-Mar,2 AM,32.64,73.73,0.00
Mar,11-Mar,3 AM,32.43,74.53,0.00
Mar,11-Mar,4 AM,32.14,75.35,0.00
Mar,11-Mar,5 AM,31.93,76.38,0.00
Mar,11-Mar,6 AM,32.38,75.71,0.00
Mar,11-Mar,7 AM,33.89,73.62,0.00
Mar,11-Mar,8 AM,36.28,69.69,0.00
Mar,11-Mar,9 AM,39.20,62.85,0.00
Mar,11-Mar,10 AM,41.19,57.55,0.00
Mar,11-Mar,11 AM,42.91,53.21,0.00
Mar,11-Mar,12 PM,43.87,50.78,0.00
Mar,11-Mar,1 PM,44.86,48.45,0.00
Mar,11-Mar,2 PM,45.48,47.04,0.00
Mar,11-Mar,3 PM,46.88,44.79,0.00
Mar,11-Mar,4 PM,46.27,45.62,0.00
Mar,11-Mar,5 PM,44.50,48.39,0.00
Mar,11-Mar,6 PM,41.56,53.64,0.00
Mar,11-Mar,7 PM,39.33,59.57,0.00
Mar,11-Mar,8 PM,38.52,62.00,0.00
Mar,11-Mar,9 PM,36.95,66.92,0.00
Mar,11-Mar,10 PM,36.13,68.79,0.00
Mar,11-Mar,11 PM,34.70,73.18,0.00
Mar,12-Mar,12 AM,34.75,72.04,0.00
Mar,12-Mar,1 AM,34.08,73.51,0.00
Mar,12-Mar,2 AM,33.83,74.27,0.00
Mar,12-Mar,3 AM,33.28,75.77,0.00
Mar,12-Mar,4 AM,32.80,77.15,0.00
Mar,12-Mar,5 AM,32.77,76.99,0.00
Mar,12-Mar,6 AM,32.91,75.91,0.00
Mar,12-Mar,7 AM,34.37,73.87,0.00
Mar,12-Mar,8 AM,38.31,65.57,0.00
Mar,12-Mar,9 AM,40.93,59.04,0.00
Mar,12-Mar,10 AM,43.08,54.13,0.00
Mar,12-Mar,11 AM,42.87,54.06,0.00
Mar,12-Mar,12 PM,44.34,51.10,0.00
Mar,12-Mar,1 PM,45.64,48.02,0.00
Mar,12-Mar,2 PM,46.88,44.96,0.00
Mar,12-Mar,3 PM,47.33,42.99,0.00
Mar,12-Mar,4 PM,47.58,42.81,0.00
Mar,12-Mar,5 PM,46.12,44.57,0.00
Mar,12-Mar,6 PM,42.76,52.42,0.00
Mar,12-Mar,7 PM,39.68,60.99,0.00
Mar,12-Mar,8 PM,38.32,64.99,0.00
Mar,12-Mar,9 PM,37.66,66.06,0.00
Mar,12-Mar,10 PM,36.75,68.37,0.00
Mar,12-Mar,11 PM,35.56,71.51,0.00
Mar,13-Mar,12 AM,34.50,74.54,0.00
Mar,13-Mar,1 AM,34.34,73.96,0.00
Mar,13-Mar,2 AM,33.99,73.06,0.00
Mar,13-Mar,3 AM,33.88,73.23,0.00
Mar,13-Mar,4 AM,33.32,74.22,0.00
Mar,13-Mar,5 AM,32.62,76.82,0.00
Mar,13-Mar,6 AM,32.48,77.04,0.00
Mar,13-Mar,7 AM,34.37,72.96,0.00
Mar,13-Mar,8 AM,39.10,64.55,0.00
Mar,13-Mar,9 AM,41.20,58.34,0.00
Mar,13-Mar,10 AM,41.98,55.94,0.00
Mar,13-Mar,11 AM,43.14,53.74,0.00
Mar,13-Mar,12 PM,42.34,52.51,0.00
Mar,13-Mar,1 PM,43.73,49.96,0.00
Mar,13-Mar,2 PM,44.42,48.31,0.00
Mar,13-Mar,3 PM,46.04,45.82,0.00
Mar,13-Mar,4 PM,45.30,46.51,0.00
Mar,13-Mar,5 PM,43.70,48.56,0.00
Mar,13-Mar,6 PM,41.09,57.00,0.00
Mar,13-Mar,7 PM,37.52,67.07,0.00
Mar,13-Mar,8 PM,37.35,65.59,0.00
Mar,13-Mar,9 PM,36.21,68.95,0.00
Mar,13-Mar,10 PM,35.95,69.93,0.00
Mar,13-Mar,11 PM,35.98,69.39,0.00
Mar,14-Mar,12 AM,35.23,70.29,0.00
Mar,14-Mar,1 AM,34.46,71.76,0.00
Mar,14-Mar,2 AM,33.97,72.76,0.00
Mar,14-Mar,3 AM,33.89,73.15,0.00
Mar,14-Mar,4 AM,33.42,74.30,0.00
Mar,14-Mar,5 AM,33.11,75.21,0.00
Mar,14-Mar,6 AM,33.17,75.13,0.00
Mar,14-Mar,7 AM,34.08,73.96,0.00
Mar,14-Mar,8 AM,38.53,65.80,0.00
Mar,14-Mar,9 AM,41.09,58.73,0.00
Mar,14-Mar,10 AM,42.01,54.69,0.00
Mar,14-Mar,11 AM,43.32,52.36,0.00
Mar,14-Mar,12 PM,44.09,50.61,0.00
Mar,14-Mar,1 PM,44.91,47.84,0.00
Mar,14-Mar,2 PM,45.78,45.04,0.00
Mar,14-Mar,3 PM,46.26,45.84,0.00
Mar,14-Mar,4 PM,45.08,46.83,0.00
Mar,14-Mar,5 PM,40.64,57.72,0.00
Mar,14-Mar,6 PM,39.38,59.48,0.00
Mar,14-Mar,7 PM,38.39,60.72,0.00
Mar,14-Mar,8 PM,37.39,63.76,0.00
Mar,14-Mar,9 PM,36.86,65.84,0.00
Mar,14-Mar,10 PM,36.31,67.49,0.00
Mar,14-Mar,11 PM,35.83,69.26,0.00
Mar,15-Mar,12 AM,34.33,73.23,0.00
Mar,15-Mar,1 AM,34.44,73.09,0.00
Mar,15-Mar,2 AM,35.37,70.64,0.00
Mar,15-Mar,3 AM,34.96,72.29,0.00
Mar,15-Mar,4 AM,34.72,72.18,0.00
Mar,15-Mar,5 AM,34.46,72.56,0.00
Mar,15-Mar,6 AM,33.32,76.95,0.00
Mar,15-Mar,7 AM,35.68,72.06,0.00
Mar,15-Mar,8 AM,39.57,63.41,0.00
Mar,15-Mar,9 AM,42.48,55.40,0.00
Mar,15-Mar,10 AM,42.99,53.83,0.00
Mar,15-Mar,11 AM,42.75,53.91,0.00
Mar,15-Mar,12 PM,43.90,51.14,0.00
Mar,15-Mar,1 PM,45.58,47.01,0.00
Mar,15-Mar,2 PM,46.52,43.92,0.00
Mar,15-Mar,3 PM,47.17,43.18,0.00
Mar,15-Mar,4 PM,45.56,44.53,0.00
Mar,15-Mar,5 PM,43.81,48.24,0.00
Mar,15-Mar,6 PM,39.99,56.83,0.00
Mar,15-Mar,7 PM,38.67,60.49,0.00
Mar,15-Mar,8 PM,38.11,61.76,0.00
Mar,15-Mar,9 PM,37.13,64.60,0.00
Mar,15-Mar,10 PM,36.73,66.66,0.00
Mar,15-Mar,11 PM,36.27,68.46,0.00
Mar,16-Mar,12 AM,36.07,69.46,0.00
Mar,16-Mar,1 AM,35.54,70.39,0.00
Mar,16-Mar,2 AM,35.39,69.62,0.00
Mar,16-Mar,3 AM,35.17,70.90,0.00
Mar,16-Mar,4 AM,34.12,75.35,0.00
Mar,16-Mar,5 AM,34.17,75.21,0.00
Mar,16-Mar,6 AM,33.50,75.85,0.00
Mar,16-Mar,7 AM,34.20,74.42,0.00
Mar,16-Mar,8 AM,36.67,68.82,0.00
Mar,16-Mar,9 AM,38.10,65.44,0.00
Mar,16-Mar,10 AM,40.16,60.48,0.00
Mar,16-Mar,11 AM,37.80,65.64,0.00
Mar,16-Mar,12 PM,42.56,54.52,0.00
Mar,16-Mar,1 PM,38.71,64.51,0.00
Mar,16-Mar,2 PM,39.04,64.58,0.00
Mar,17-Mar,3 PM,46.32,44.64,0.00
Mar,17-Mar,4 PM,46.36,44.48,0.00
Mar,17-Mar,5 PM,44.21,47.98,0.00
Mar,17-Mar,6 PM,37.82,61.61,0.00
Mar,17-Mar,7 PM,38.20,61.75,0.00
Mar,17-Mar,8 PM,37.31,63.61,0.00
Mar,17-Mar,9 PM,34.39,65.74,0.00
Mar,18-Mar,4 AM,33.72,85.11,0.00
Mar,18-Mar,5 AM,33.37,87.22,0.00
Mar,18-Mar,6 AM,33.19,87.67,0.00
Mar,18-Mar,8 AM,33.13,92.22,0.00
Mar,18-Mar,9 AM,36.02,92.87,0.00
Mar,21-Mar,9 AM,29.56,59.26,0.00
Mar,21-Mar,10 AM,29.16,56.53,0.00
Mar,21-Mar,11 AM,28.82,53.33,0.00
Mar,21-Mar,12 PM,28.80,55.82,0.00
Mar,21-Mar,1 PM,29.65,61.62,0.00
Mar,21-Mar,2 PM,32.95,63.81,0.03
Mar,21-Mar,3 PM,37.27,56.82,0.00
Mar,21-Mar,4 PM,37.33,56.30,0.00
Mar,21-Mar,5 PM,37.36,55.94,0.00
Mar,21-Mar,6 PM,37.35,55.68,0.00
Mar,21-Mar,7 PM,37.32,55.70,0.00
Mar,21-Mar,8 PM,37.28,55.61,0.00
Mar,21-Mar,9 PM,37.20,55.66,0.00
Mar,21-Mar,10 PM,37.20,55.45,0.00
Mar,21-Mar,11 PM,37.20,55.43,0.00
Mar,22-Mar,12 AM,37.19,55.60,0.00
Mar,22-Mar,1 AM,37.13,55.65,0.00
Mar,22-Mar,2 AM,37.08,55.40,0.00
Mar,22-Mar,3 AM,37.05,55.38,0.00
Mar,22-Mar,4 AM,37.01,55.33,0.00
Mar,22-Mar,5 AM,36.96,55.41,0.00
Mar,22-Mar,6 AM,36.95,55.58,0.00
Mar,22-Mar,10 AM,35.99,57.98,0.00
Mar,22-Mar,11 AM,37.33,54.71,0.00
Mar,22-Mar,12 PM,37.46,54.33,0.00
Mar,22-Mar,1 PM,37.27,52.29,0.00
Mar,22-Mar,2 PM,37.27,51.39,0.00
Mar,22-Mar,3 PM,36.98,53.23,0.17
Mar,22-Mar,4 PM,39.19,61.23,0.44
Mar,22-Mar,5 PM,36.83,67.67,0.31
Mar,22-Mar,6 PM,36.08,69.11,0.00
Mar,22-Mar,7 PM,35.58,70.77,0.00
Mar,22-Mar,8 PM,35.77,69.74,0.00
Mar,22-Mar,9 PM,34.81,72.61,0.19
Mar,22-Mar,10 PM,33.40,75.91,0.90
Mar,22-Mar,11 PM,32.60,78.77,0.52
Mar,23-Mar,12 AM,32.64,77.88,0.08
Mar,23-Mar,10 AM,35.62,72.95,0.64
Mar,23-Mar,3 PM,32.40,75.76,3.03
Mar,23-Mar,4 PM,40.08,60.35,0.04
Mar,23-Mar,5 PM,38.68,62.93,0.46
Mar,23-Mar,6 PM,36.35,68.88,0.14
Mar,23-Mar,7 PM,35.78,69.17,0.03
Mar,23-Mar,8 PM,35.64,69.44,0.00
Mar,23-Mar,9 PM,35.40,70.79,0.00
Mar,23-Mar,10 PM,34.91,72.24,0.00
Mar,23-Mar,11 PM,34.54,73.60,0.00
Mar,24-Mar,12 AM,34.10,74.86,0.00
Mar,24-Mar,1 AM,33.65,76.89,0.00
Mar,24-Mar,2 AM,33.14,78.42,0.00
Mar,24-Mar,3 AM,32.69,79.10,0.00
Mar,24-Mar,4 AM,32.12,80.55,0.00
Mar,24-Mar,5 AM,32.20,79.75,0.00
Mar,24-Mar,6 AM,32.07,80.61,0.00
Mar,24-Mar,7 AM,35.01,73.10,0.06
Mar,24-Mar,8 AM,37.71,65.66,0.03
Mar,24-Mar,9 AM,40.37,59.06,0.00
Mar,24-Mar,10 AM,41.63,55.98,0.01
Mar,24-Mar,11 AM,42.21,52.85,0.06
Mar,24-Mar,12 PM,43.26,50.87,0.05
Mar,24-Mar,1 PM,43.57,50.27,0.13
Mar,24-Mar,2 PM,36.74,62.82,1.49
Mar,24-Mar,3 PM,37.21,62.99,0.25
Mar,24-Mar,4 PM,38.27,61.90,0.05
Mar,24-Mar,5 PM,37.70,63.13,0.00
Mar,24-Mar,6 PM,36.76,65.78,0.00
Mar,24-Mar,7 PM,35.95,68.76,0.00
Mar,24-Mar,8 PM,35.72,68.95,0.00
Mar,24-Mar,9 PM,34.45,74.52,0.00
Mar,24-Mar,10 PM,34.21,75.06,0.00
Mar,24-Mar,11 PM,33.38,76.49,0.00
Mar,25-Mar,12 AM,33.87,74.17,0.00
Mar,25-Mar,1 AM,33.41,75.50,0.00
Mar,25-Mar,2 AM,33.18,76.17,0.00
Mar,25-Mar,3 AM,33.07,77.57,0.00
Mar,25-Mar,4 AM,33.04,76.94,0.00
Mar,25-Mar,5 AM,33.16,76.30,0.00
Mar,25-Mar,6 AM,33.13,76.62,0.00
Mar,25-Mar,7 AM,35.95,72.02,0.00
Mar,25-Mar,8 AM,37.25,68.28,0.04
Mar,25-Mar,9 AM,38.81,64.91,0.01
Mar,25-Mar,10 AM,40.73,60.21,0.02
Mar,25-Mar,11 AM,42.60,54.86,0.10
Mar,25-Mar,12 PM,43.05,53.25,0.11
Mar,25-Mar,1 PM,44.08,50.52,0.15
Mar,25-Mar,2 PM,43.17,53.10,1.13
Mar,25-Mar,3 PM,39.96,57.33,0.60
Mar,25-Mar,4 PM,40.68,56.74,0.13
Mar,25-Mar,5 PM,39.84,60.22,0.00
Mar,25-Mar,6 PM,37.95,64.13,0.00
Mar,25-Mar,7 PM,36.29,69.74,0.00
Mar,25-Mar,8 PM,35.88,71.21,0.01
Mar,25-Mar,9 PM,35.53,71.74,0.00
Mar,25-Mar,10 PM,35.25,71.43,0.00
Mar,25-Mar,11 PM,34.54,73.11,0.00
Mar,26-Mar,12 AM,34.83,72.66,0.00
Mar,26-Mar,1 AM,34.62,72.88,0.00
Mar,26-Mar,2 AM,34.11,73.40,0.00
Mar,26-Mar,3 AM,33.75,74.16,0.00
Mar,26-Mar,4 AM,33.48,74.64,0.00
Mar,26-Mar,5 AM,33.10,76.23,0.00
Mar,26-Mar,6 AM,33.09,77.12,0.00
Mar,26-Mar,7 AM,35.21,72.68,0.00
Mar,26-Mar,8 AM,40.39,61.12,0.00
Mar,26-Mar,9 AM,42.67,55.10,0.01
Mar,26-Mar,10 AM,43.37,52.11,0.01
Mar,26-Mar,11 AM,43.66,50.48,0.07
Mar,26-Mar,12 PM,43.54,48.50,0.06
Mar,26-Mar,1 PM,43.57,46.91,0.15
Mar,26-Mar,2 PM,46.20,43.45,0.04
Mar,26-Mar,3 PM,48.01,42.15,0.02
Mar,26-Mar,4 PM,47.97,42.65,0.01
Mar,26-Mar,5 PM,46.84,45.07,0.00
Mar,26-Mar,6 PM,43.08,50.93,0.00
Mar,26-Mar,7 PM,39.80,58.72,0.15
Mar,26-Mar,8 PM,38.16,62.91,0.02
Mar,26-Mar,9 PM,36.53,67.41,0.07
Mar,26-Mar,10 PM,36.09,68.70,0.00
Mar,26-Mar,11 PM,35.77,69.06,0.00
Mar,27-Mar,12 AM,35.72,69.03,0.00
Mar,27-Mar,1 AM,35.24,71.13,0.00
Mar,27-Mar,2 AM,35.25,71.20,0.00
Mar,27-Mar,3 AM,34.81,72.59,0.00
Mar,27-Mar,4 AM,34.19,74.57,0.00
Mar,27-Mar,5 AM,33.65,75.90,0.00
Mar,27-Mar,6 AM,34.14,74.13,0.00
Mar,27-Mar,7 AM,37.11,68.90,0.01
Mar,27-Mar,8 AM,39.37,62.98,0.04
Mar,27-Mar,9 AM,42.63,54.64,0.03
Mar,27-Mar,10 AM,42.95,52.03,0.04
Mar,27-Mar,11 AM,43.88,50.79,0.02
Mar,27-Mar,12 PM,43.90,50.20,0.07
Mar,27-Mar,1 PM,44.71,48.08,0.07
Mar,27-Mar,2 PM,45.76,47.13,0.22
Mar,27-Mar,3 PM,47.26,45.85,0.02
Mar,27-Mar,4 PM,47.02,46.58,0.05
Mar,27-Mar,5 PM,45.96,47.29,0.02
Mar,27-Mar,6 PM,42.70,51.82,0.01
Mar,27-Mar,7 PM,39.57,56.90,0.12
Mar,27-Mar,8 PM,38.65,59.95,0.01
Mar,27-Mar,9 PM,37.26,64.29,0.06
Mar,27-Mar,10 PM,36.65,65.74,0.00
Mar,27-Mar,11 PM,35.85,67.81,0.00
Mar,28-Mar,12 AM,35.62,68.54,0.00
Mar,28-Mar,1 AM,35.94,68.80,0.00
Mar,28-Mar,2 AM,35.35,70.68,0.00
Mar,28-Mar,3 AM,34.63,72.98,0.00
Mar,28-Mar,4 AM,34.13,74.78,0.00
Mar,28-Mar,5 AM,34.44,75.23,0.02
Mar,28-Mar,6 AM,34.35,76.08,0.31
Mar,28-Mar,7 AM,33.82,75.23,1.19
Mar,28-Mar,8 AM,35.14,68.85,1.11
Mar,28-Mar,9 AM,37.85,60.82,0.97
Mar,28-Mar,10 AM,39.85,56.30,0.95
Mar,28-Mar,11 AM,40.77,54.42,0.74
Mar,28-Mar,12 PM,41.87,52.29,0.64
Mar,28-Mar,1 PM,43.35,50.67,0.36
Mar,28-Mar,2 PM,44.62,48.11,0.28
Mar,28-Mar,3 PM,46.05,44.70,0.36
Mar,28-Mar,4 PM,45.55,45.24,0.37
Mar,28-Mar,5 PM,44.43,46.08,0.24
Mar,28-Mar,6 PM,39.64,54.28,0.55
Mar,28-Mar,7 PM,37.71,59.01,0.09
Mar,28-Mar,8 PM,35.15,65.86,0.92
Mar,29-Mar,12 PM,32.71,54.76,0.00
Mar,29-Mar,1 PM,30.73,57.51,0.00
Mar,29-Mar,2 PM,30.52,56.78,0.00
Mar,29-Mar,3 PM,31.07,57.44,0.00
Mar,29-Mar,4 PM,42.66,49.75,0.06
Mar,29-Mar,5 PM,41.03,54.04,0.45
Mar,29-Mar,6 PM,36.81,62.13,0.26
Mar,29-Mar,7 PM,36.42,61.71,0.06
Mar,29-Mar,8 PM,36.14,62.16,0.04
Mar,29-Mar,9 PM,35.89,62.41,0.03
Mar,29-Mar,10 PM,35.59,62.70,0.00
Mar,29-Mar,11 PM,35.19,63.78,0.00
Mar,30-Mar,12 AM,34.86,65.12,0.00
Mar,30-Mar,1 AM,34.40,67.19,0.00
Mar,30-Mar,2 AM,34.21,68.91,0.00
Mar,30-Mar,3 AM,33.73,71.12,0.00
Mar,30-Mar,4 AM,33.28,72.74,0.00
Mar,30-Mar,5 AM,33.42,72.60,0.00
Mar,30-Mar,6 AM,33.51,73.56,0.00
Mar,30-Mar,7 AM,35.32,71.13,0.01
Mar,30-Mar,8 AM,40.01,61.87,0.01
Mar,30-Mar,9 AM,42.40,56.14,0.00
Mar,30-Mar,10 AM,42.71,53.51,0.04
Mar,30-Mar,11 AM,42.89,51.42,0.17
Mar,30-Mar,12 PM,42.50,51.77,1.05
Mar,30-Mar,1 PM,39.55,53.55,1.06
Mar,30-Mar,2 PM,42.40,49.03,0.48
Mar,30-Mar,3 PM,43.81,46.23,0.28
Mar,30-Mar,4 PM,43.70,45.63,0.20
Mar,30-Mar,5 PM,44.21,46.79,0.00
Mar,30-Mar,6 PM,41.50,51.08,0.00
Mar,30-Mar,7 PM,39.14,57.55,0.00
Mar,30-Mar,8 PM,37.47,62.55,0.02
Mar,30-Mar,9 PM,36.28,64.92,0.02
Mar,30-Mar,10 PM,36.06,64.84,0.00
Mar,30-Mar,11 PM,35.18,68.12,0.00
Apr,1-Apr,1 PM,33.25,53.93,0.00
Apr,1-Apr,2 PM,31.59,56.22,0.00
Apr,1-Apr,3 PM,31.43,56.96,0.00
Apr,1-Apr,4 PM,31.40,57.08,0.00
Apr,1-Apr,5 PM,32.27,58.10,0.00
Apr,1-Apr,6 PM,34.39,56.46,0.00
Apr,1-Apr,7 PM,35.29,56.14,0.00
Apr,1-Apr,8 PM,35.78,56.26,0.00
Apr,1-Apr,9 PM,36.10,56.45,0.00
Apr,1-Apr,10 PM,36.34,56.54,0.00
Apr,1-Apr,11 PM,36.51,56.41,0.00
Apr,2-Apr,12 AM,36.61,56.32,0.00
Apr,2-Apr,1 AM,36.68,56.10,0.00
Apr,2-Apr,2 AM,36.74,55.83,0.00
Apr,2-Apr,3 AM,36.76,55.44,0.00
Apr,2-Apr,4 AM,36.73,54.30,0.00
Apr,2-Apr,5 AM,36.66,53.12,0.00
Apr,2-Apr,6 AM,36.59,52.33,0.00
Apr,2-Apr,7 AM,36.58,51.83,0.00
Apr,2-Apr,8 AM,36.58,51.03,0.00
Apr,5-Apr,4 PM,31.72,58.43,0.00
Apr,5-Apr,5 PM,33.76,55.51,0.00
Apr,5-Apr,6 PM,34.51,55.05,0.00
Apr,5-Apr,7 PM,34.85,54.85,0.00
Apr,5-Apr,8 PM,35.08,54.90,0.00
Apr,5-Apr,9 PM,35.27,54.89,0.00
Apr,5-Apr,10 PM,35.41,55.22,0.00
Apr,5-Apr,11 PM,35.52,55.61,0.00
Apr,6-Apr,12 AM,35.58,56.05,0.00
Apr,6-Apr,1 AM,35.60,56.86,0.00
Apr,6-Apr,2 AM,35.61,57.29,0.00
Apr,6-Apr,3 AM,35.58,57.30,0.00
Apr,6-Apr,4 AM,35.54,57.58,0.00
Apr,6-Apr,5 AM,35.53,57.79,0.00
Apr,6-Apr,6 AM,35.52,57.89,0.00
Apr,6-Apr,7 AM,35.58,58.05,0.00
Apr,6-Apr,8 AM,35.62,58.46,0.00
Apr,6-Apr,9 AM,35.71,58.02,0.00
Apr,6-Apr,10 AM,35.85,57.49,0.00
Apr,6-Apr,11 AM,35.99,57.26,0.00
Apr,6-Apr,12 PM,36.17,57.03,0.00
Apr,6-Apr,1 PM,36.32,56.77,0.00
Apr,6-Apr,2 PM,36.52,56.40,0.00
Apr,6-Apr,3 PM,36.74,56.03,0.00
Apr,6-Apr,4 PM,36.98,55.78,0.00
Apr,6-Apr,5 PM,37.14,55.63,0.00
Apr,6-Apr,6 PM,37.22,55.59,0.00
Apr,6-Apr,7 PM,37.23,55.66,0.00
Apr,6-Apr,8 PM,37.26,55.64,0.00
Apr,6-Apr,9 PM,37.28,56.01,0.00
Apr,6-Apr,10 PM,37.26,56.61,0.00
Apr,6-Apr,11 PM,37.25,56.51,0.00
Apr,7-Apr,12 AM,37.25,56.56,0.00
Apr,7-Apr,1 AM,37.27,55.92,0.00
Apr,7-Apr,2 AM,37.22,56.14,0.00
Apr,7-Apr,3 AM,37.18,56.41,0.00
Apr,7-Apr,4 AM,37.13,56.48,0.00
Apr,7-Apr,5 AM,37.03,56.74,0.00
Apr,7-Apr,6 AM,36.98,56.77,0.00
Apr,7-Apr,7 AM,37.08,55.18,0.00
Apr,7-Apr,8 AM,36.19,54.00,0.00
Apr,7-Apr,9 AM,30.24,54.35,0.00
Apr,7-Apr,10 AM,30.14,56.43,0.00
Apr,7-Apr,11 AM,30.06,56.71,0.00
Apr,7-Apr,12 PM,30.14,56.20,0.00
Apr,7-Apr,1 PM,30.03,56.08,0.00
Apr,7-Apr,2 PM,30.02,56.20,0.00
Apr,7-Apr,3 PM,30.00,56.41,0.00
Apr,7-Apr,4 PM,33.19,52.94,0.00
Apr,7-Apr,5 PM,34.79,51.76,0.00
Apr,7-Apr,6 PM,35.40,51.44,0.00
Apr,7-Apr,7 PM,35.78,51.37,0.00
Apr,7-Apr,8 PM,36.05,51.15,0.00
Apr,7-Apr,9 PM,36.26,51.00,0.00
Apr,7-Apr,10 PM,36.40,50.86,0.00
Apr,7-Apr,11 PM,36.52,50.57,0.00
Apr,8-Apr,12 AM,36.56,50.62,0.00
Apr,8-Apr,1 AM,36.57,51.12,0.00
Apr,8-Apr,2 AM,36.57,51.45,0.00
Apr,8-Apr,3 AM,36.63,50.51,0.00
Apr,8-Apr,4 AM,36.60,50.45,0.00
Apr,8-Apr,5 AM,36.55,50.16,0.00
Apr,8-Apr,6 AM,36.51,49.83,0.00
Apr,8-Apr,7 AM,36.61,48.50,0.00
Apr,8-Apr,8 AM,35.78,48.30,0.00
Apr,8-Apr,9 AM,30.16,53.51,0.00
Apr,8-Apr,10 AM,30.10,55.01,0.00
Apr,8-Apr,11 AM,30.06,55.73,0.00
Apr,8-Apr,12 PM,29.63,55.32,0.00
Apr,8-Apr,1 PM,30.12,56.00,0.00
Apr,8-Apr,2 PM,26.31,66.17,0.00
Apr,8-Apr,3 PM,29.40,58.68,0.00
Apr,8-Apr,4 PM,30.00,57.16,0.00
Apr,8-Apr,5 PM,32.56,53.78,0.00
Apr,8-Apr,6 PM,34.39,52.27,0.00
Apr,8-Apr,7 PM,35.04,51.50,0.00
Apr,8-Apr,8 PM,35.43,51.25,0.00
Apr,8-Apr,9 PM,35.69,51.37,0.00
Apr,8-Apr,10 PM,35.88,51.47,0.00
Apr,8-Apr,11 PM,36.02,51.46,0.00
Apr,9-Apr,12 AM,36.07,51.57,0.00
Apr,9-Apr,1 AM,36.11,51.75,0.00
Apr,9-Apr,2 AM,36.12,51.82,0.00
Apr,9-Apr,3 AM,36.13,51.83,0.00
Apr,9-Apr,4 AM,36.11,52.02,0.00
