Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Mar,29-Mar,3 AM,36.3,58.3,0.0
Mar,29-Mar,4 AM,36.6,57.4,0.0
Mar,29-Mar,5 AM,36.6,58.7,0.0
Mar,29-Mar,6 AM,35.5,61.0,0.0
Mar,29-Mar,7 AM,40.4,51.3,0.0
Mar,29-Mar,8 AM,42.9,46.2,0.0
Mar,29-Mar,9 AM,44.6,42.3,0.2
Mar,29-Mar,10 AM,45.2,41.1,0.3
Mar,29-Mar,11 AM,45.0,41.1,0.4
Mar,29-Mar,12 PM,47.7,37.3,0.2
Mar,29-Mar,1 PM,48.9,35.0,0.1
Mar,29-Mar,5 PM,47.7,38.0,0.4
Mar,29-Mar,6 PM,39.2,52.2,0.2
Mar,29-Mar,7 PM,37.5,53.6,0.1
Mar,29-Mar,8 PM,38.1,52.1,0.0
Mar,29-Mar,9 PM,36.6,55.1,0.1
Mar,29-Mar,10 PM,36.4,55.1,0.0
Mar,29-Mar,11 PM,36.0,56.4,0.0
Mar,30-Mar,12 AM,36.4,56.2,0.0
Mar,30-Mar,1 AM,37.2,54.6,0.0
Mar,30-Mar,2 AM,37.2,55.4,0.0
Mar,30-Mar,3 AM,37.0,56.3,0.0
Mar,30-Mar,4 AM,36.3,58.5,0.0
Mar,30-Mar,5 AM,36.6,57.8,0.0
Mar,30-Mar,6 AM,36.9,57.8,0.0
Mar,30-Mar,7 AM,40.6,52.2,0.0
Mar,30-Mar,8 AM,44.7,45.8,0.0
Mar,30-Mar,9 AM,47.8,40.5,0.0
Mar,30-Mar,10 AM,47.6,39.4,0.1
Mar,30-Mar,11 AM,47.5,38.2,0.1
Mar,30-Mar,12 PM,47.2,38.7,0.6
Mar,30-Mar,1 PM,45.6,38.5,0.5
Mar,30-Mar,2 PM,46.2,36.9,0.6
Mar,30-Mar,3 PM,48.0,34.6,0.2
Mar,30-Mar,4 PM,48.3,33.6,0.0
Mar,30-Mar,5 PM,48.8,34.3,0.0
Mar,30-Mar,6 PM,45.6,38.9,0.0
Mar,30-Mar,7 PM,42.2,47.2,0.0
Mar,30-Mar,8 PM,37.7,57.1,0.2
Mar,30-Mar,9 PM,36.9,58.4,0.1
Mar,30-Mar,10 PM,38.3,54.6,0.0
Mar,30-Mar,11 PM,38.9,53.0,0.0
Apr,1-Apr,12 AM,36.8,57.2,0.0
Apr,1-Apr,1 AM,37.2,56.2,0.0
Apr,1-Apr,2 AM,36.5,58.3,0.0
Apr,1-Apr,3 AM,36.4,57.6,0.0
Apr,1-Apr,4 AM,36.6,55.0,0.0
Apr,1-Apr,5 AM,35.8,55.6,0.0
Apr,1-Apr,6 AM,36.3,52.5,0.0
Apr,1-Apr,7 AM,34.4,56.7,0.0
Apr,1-Apr,8 AM,38.2,50.0,0.0
Apr,1-Apr,9 AM,40.7,45.2,0.0
Apr,1-Apr,10 AM,42.9,41.7,0.0
Apr,1-Apr,11 AM,44.5,39.7,0.0
Apr,1-Apr,12 PM,46.2,36.9,0.0
Apr,1-Apr,1 PM,45.9,37.0,0.0
Apr,1-Apr,2 PM,46.6,36.9,0.0
Apr,1-Apr,3 PM,46.6,37.0,0.0
Apr,1-Apr,4 PM,45.7,37.9,0.0
Apr,1-Apr,5 PM,40.8,44.2,0.0
Apr,1-Apr,6 PM,38.7,46.7,0.0
Apr,1-Apr,7 PM,36.7,49.2,0.0
Apr,1-Apr,8 PM,35.6,52.1,0.0
Apr,1-Apr,9 PM,34.1,56.2,0.0
Apr,1-Apr,10 PM,33.7,58.4,0.0
Apr,1-Apr,11 PM,34.3,54.8,0.0
Apr,2-Apr,12 AM,34.1,53.0,0.0
Apr,2-Apr,1 AM,33.4,54.3,0.0
Apr,2-Apr,2 AM,35.0,50.4,0.0
Apr,2-Apr,3 AM,33.2,51.7,0.0
Apr,2-Apr,4 AM,33.1,49.7,0.0
Apr,2-Apr,5 AM,32.6,49.3,0.0
Apr,2-Apr,6 AM,32.4,49.1,0.0
Apr,2-Apr,7 AM,34.2,45.6,0.0
Apr,2-Apr,8 AM,35.2,43.3,0.0
Apr,2-Apr,9 AM,36.9,40.8,0.0
Apr,2-Apr,10 AM,37.2,40.3,0.0
Apr,2-Apr,11 AM,37.8,39.7,0.0
Apr,2-Apr,12 PM,38.9,38.5,0.0
Apr,2-Apr,1 PM,39.0,37.8,0.0
Apr,2-Apr,2 PM,40.1,36.5,0.0
Apr,2-Apr,3 PM,40.2,36.0,0.0
Apr,2-Apr,4 PM,34.8,43.0,0.0
Apr,2-Apr,5 PM,36.3,41.5,0.0
Apr,2-Apr,6 PM,35.6,42.4,0.0
Apr,2-Apr,7 PM,33.6,45.6,0.0
Apr,2-Apr,8 PM,31.3,50.1,0.0
Apr,2-Apr,9 PM,33.2,46.5,0.0
Apr,2-Apr,10 PM,32.1,46.4,0.0
Apr,2-Apr,11 PM,32.0,46.3,0.0
Apr,3-Apr,12 AM,30.8,48.0,0.0
Apr,3-Apr,1 AM,31.9,46.2,0.0
Apr,3-Apr,2 AM,30.9,47.9,0.0
Apr,3-Apr,3 AM,29.3,50.8,0.0
Apr,3-Apr,4 AM,29.6,49.5,0.0
Apr,3-Apr,5 AM,29.9,52.5,0.0
Apr,3-Apr,6 AM,30.0,56.2,0.0
Apr,3-Apr,7 AM,30.1,58.5,0.0
Apr,3-Apr,8 AM,30.4,58.3,0.0
Apr,3-Apr,9 AM,33.2,52.6,0.0
Apr,3-Apr,10 AM,36.9,45.1,0.0
Apr,3-Apr,11 AM,39.0,40.3,0.0
Apr,3-Apr,12 PM,36.1,40.9,0.0
Apr,3-Apr,1 PM,33.4,45.7,0.0
Apr,3-Apr,2 PM,33.6,46.0,0.0
Apr,3-Apr,3 PM,38.3,39.1,0.0
Apr,3-Apr,4 PM,37.3,40.4,0.0
Apr,3-Apr,5 PM,34.7,45.3,0.0
Apr,3-Apr,6 PM,34.4,45.4,0.0
Apr,3-Apr,7 PM,34.2,46.2,0.0
Apr,3-Apr,8 PM,33.4,48.7,0.0
Apr,3-Apr,9 PM,31.3,52.8,0.0
Apr,3-Apr,10 PM,30.4,53.6,0.0
Apr,3-Apr,11 PM,32.2,48.2,0.0
Apr,4-Apr,12 AM,33.6,46.4,0.0
Apr,4-Apr,1 AM,33.4,47.0,0.0
Apr,4-Apr,2 AM,32.5,51.1,0.0
Apr,4-Apr,3 AM,32.6,51.5,0.0
Apr,4-Apr,4 AM,32.6,52.3,0.0
Apr,4-Apr,5 AM,32.9,52.7,0.0
Apr,4-Apr,6 AM,33.0,52.4,0.0
Apr,4-Apr,7 AM,35.7,48.1,0.0
Apr,4-Apr,8 AM,41.0,37.7,0.0
Apr,4-Apr,9 AM,42.7,35.5,0.0
Apr,4-Apr,10 AM,43.4,34.4,0.0
Apr,4-Apr,11 AM,43.0,34.8,0.0
Apr,4-Apr,12 PM,39.7,38.2,0.0
Apr,4-Apr,1 PM,41.5,35.7,0.0
Apr,4-Apr,2 PM,43.0,34.0,0.0
Apr,4-Apr,3 PM,44.4,32.8,0.0
Apr,4-Apr,4 PM,43.7,33.7,0.0
Apr,4-Apr,5 PM,43.1,34.4,0.0
Apr,4-Apr,6 PM,40.3,37.5,0.0
Apr,4-Apr,7 PM,38.3,40.3,0.0
Apr,4-Apr,8 PM,37.2,42.1,0.0
Apr,4-Apr,9 PM,37.7,41.1,0.0
Apr,4-Apr,10 PM,37.3,42.5,0.0
Apr,4-Apr,11 PM,36.2,45.1,0.0
Apr,5-Apr,12 AM,35.3,47.7,0.0
Apr,5-Apr,1 AM,34.8,48.7,0.0
Apr,5-Apr,2 AM,34.2,49.5,0.0
Apr,5-Apr,3 AM,33.9,49.1,0.0
Apr,5-Apr,4 AM,33.8,48.6,0.0
Apr,5-Apr,5 AM,33.4,50.5,0.0
Apr,5-Apr,6 AM,33.4,52.2,0.0
Apr,5-Apr,7 AM,39.3,43.6,0.0
Apr,5-Apr,8 AM,43.4,37.3,0.0
Apr,5-Apr,9 AM,45.9,33.2,0.0
Apr,5-Apr,10 AM,46.3,32.5,0.0
Apr,5-Apr,11 AM,47.3,31.1,0.0
Apr,5-Apr,12 PM,47.6,30.0,0.0
Apr,5-Apr,1 PM,46.5,30.6,0.0
Apr,5-Apr,2 PM,44.5,32.9,0.0
Apr,5-Apr,3 PM,44.2,32.6,0.0
Apr,5-Apr,4 PM,43.6,33.4,0.0
Apr,5-Apr,5 PM,42.7,34.7,0.0
Apr,5-Apr,6 PM,41.5,36.5,0.0
Apr,5-Apr,7 PM,41.1,37.4,0.0
Apr,5-Apr,8 PM,39.9,40.3,0.0
Apr,5-Apr,9 PM,38.9,42.1,0.0
Apr,5-Apr,10 PM,38.4,43.6,0.0
Apr,5-Apr,11 PM,37.8,45.9,0.0
Apr,6-Apr,12 AM,37.4,47.5,0.0
Apr,6-Apr,1 AM,36.2,50.4,0.0
Apr,6-Apr,2 AM,35.2,53.1,0.0
Apr,6-Apr,3 AM,35.9,51.8,0.0
Apr,6-Apr,4 AM,35.1,53.7,0.0
Apr,6-Apr,5 AM,34.3,54.9,0.0
Apr,6-Apr,6 AM,34.1,54.9,0.0
Apr,6-Apr,7 AM,36.8,50.9,0.0
Apr,6-Apr,8 AM,41.5,44.3,0.0
Apr,6-Apr,9 AM,47.0,35.5,0.0
Apr,6-Apr,10 AM,48.2,32.9,0.0
Apr,6-Apr,11 AM,48.4,32.6,0.0
Apr,6-Apr,12 PM,47.6,32.7,0.0
Apr,6-Apr,1 PM,47.3,32.1,0.0
Apr,6-Apr,2 PM,49.4,30.0,0.0
Apr,6-Apr,4 PM,47.1,32.3,0.0
Apr,6-Apr,5 PM,42.9,37.6,0.0
Apr,6-Apr,6 PM,42.7,38.8,0.0
Apr,6-Apr,7 PM,40.3,42.9,0.0
Apr,6-Apr,8 PM,40.6,41.6,0.0
Apr,6-Apr,9 PM,40.5,41.5,0.0
Apr,6-Apr,10 PM,39.5,43.2,0.0
Apr,6-Apr,11 PM,39.0,43.8,0.0
Apr,7-Apr,12 AM,37.0,47.0,0.0
Apr,7-Apr,1 AM,37.2,46.7,0.0
Apr,7-Apr,2 AM,36.7,48.1,0.0
Apr,7-Apr,3 AM,36.0,50.1,0.0
Apr,7-Apr,4 AM,36.3,49.3,0.0
Apr,7-Apr,5 AM,35.7,51.3,0.0
Apr,7-Apr,6 AM,34.4,52.7,0.0
Apr,7-Apr,7 AM,35.4,46.1,0.0
Apr,7-Apr,8 AM,39.3,39.7,0.0
Apr,7-Apr,9 AM,44.2,35.3,0.0
Apr,7-Apr,10 AM,44.6,33.5,0.0
Apr,7-Apr,11 AM,44.2,33.2,0.0
Apr,7-Apr,12 PM,45.5,31.5,0.0
Apr,7-Apr,1 PM,47.6,29.2,0.0
Apr,7-Apr,2 PM,48.8,27.4,0.0
Apr,7-Apr,3 PM,48.0,27.7,0.0
Apr,7-Apr,4 PM,43.0,32.0,0.0
Apr,7-Apr,5 PM,40.6,35.7,0.0
Apr,7-Apr,6 PM,38.0,39.2,0.0
Apr,7-Apr,7 PM,38.0,39.5,0.0
Apr,7-Apr,8 PM,37.6,39.4,0.0
Apr,7-Apr,9 PM,35.8,42.2,0.0
Apr,7-Apr,10 PM,35.4,42.9,0.0
Apr,7-Apr,11 PM,35.8,41.6,0.0
Apr,8-Apr,12 AM,37.4,38.9,0.0
Apr,8-Apr,1 AM,36.6,40.5,0.0
Apr,8-Apr,2 AM,35.0,42.3,0.0
Apr,8-Apr,3 AM,33.9,43.0,0.0
Apr,8-Apr,4 AM,32.8,44.0,0.0
Apr,8-Apr,5 AM,33.8,40.9,0.0
Apr,8-Apr,6 AM,32.4,41.7,0.0
Apr,8-Apr,7 AM,34.2,38.3,0.0
Apr,8-Apr,8 AM,34.7,38.8,0.0
Apr,8-Apr,9 AM,37.5,35.4,0.0
Apr,8-Apr,10 AM,38.7,33.3,0.0
Apr,8-Apr,11 AM,39.0,33.2,0.0
Apr,8-Apr,12 PM,41.0,32.0,0.0
Apr,8-Apr,1 PM,42.1,30.5,0.0
Apr,8-Apr,2 PM,44.2,29.3,0.0
Apr,8-Apr,3 PM,48.2,26.6,0.0
Apr,8-Apr,4 PM,49.3,25.7,0.0
Apr,8-Apr,5 PM,44.7,30.1,0.0
Apr,8-Apr,6 PM,41.7,31.9,0.0
Apr,8-Apr,7 PM,40.0,32.8,0.0
Apr,8-Apr,8 PM,38.8,34.7,0.0
Apr,8-Apr,9 PM,38.1,36.2,0.0
Apr,8-Apr,10 PM,37.6,37.6,0.0
Apr,8-Apr,11 PM,36.8,38.3,0.0
Apr,9-Apr,12 AM,36.7,40.1,0.0
Apr,9-Apr,1 AM,35.6,41.9,0.0
Apr,9-Apr,2 AM,35.4,41.4,0.0
Apr,9-Apr,3 AM,34.5,44.4,0.0
Apr,9-Apr,4 AM,33.8,46.1,0.0
Apr,9-Apr,5 AM,33.2,47.5,0.0
Apr,9-Apr,6 AM,33.2,47.7,0.0
Apr,9-Apr,7 AM,36.4,44.8,0.0
Apr,9-Apr,8 AM,40.1,41.5,0.0
Apr,9-Apr,9 AM,43.3,36.4,0.0
Apr,9-Apr,10 AM,45.8,33.5,0.0
Apr,9-Apr,11 AM,46.4,31.8,0.0
Apr,9-Apr,12 PM,47.9,29.1,0.0
Apr,9-Apr,1 PM,48.8,27.8,0.0
Apr,9-Apr,2 PM,49.8,27.0,0.0
Apr,9-Apr,4 PM,49.6,27.6,0.0
Apr,9-Apr,5 PM,46.4,31.4,0.0
Apr,9-Apr,6 PM,44.5,34.7,0.0
Apr,9-Apr,7 PM,41.2,39.9,0.0
Apr,9-Apr,8 PM,39.8,43.8,0.0
Apr,9-Apr,9 PM,37.7,47.2,0.0
Apr,9-Apr,10 PM,37.3,47.3,0.0
Apr,9-Apr,11 PM,36.5,47.0,0.0
Apr,10-Apr,12 AM,36.2,47.8,0.0
Apr,10-Apr,1 AM,35.2,49.6,0.0
Apr,10-Apr,2 AM,35.0,50.0,0.0
Apr,10-Apr,3 AM,34.7,49.6,0.0
Apr,10-Apr,4 AM,34.5,50.4,0.0
Apr,10-Apr,5 AM,35.0,48.6,0.0
Apr,10-Apr,6 AM,35.1,50.3,0.0
Apr,10-Apr,7 AM,38.3,46.1,0.0
Apr,10-Apr,8 AM,41.9,41.9,0.0
Apr,10-Apr,9 AM,45.0,36.3,0.0
Apr,10-Apr,10 AM,46.0,33.2,0.0
Apr,10-Apr,11 AM,46.6,31.9,0.0
Apr,10-Apr,12 PM,47.9,31.4,0.0
Apr,10-Apr,5 PM,48.9,31.7,0.0
Apr,10-Apr,6 PM,45.4,35.8,0.0
Apr,10-Apr,7 PM,43.1,40.2,0.0
Apr,10-Apr,8 PM,41.3,43.9,0.0
Apr,10-Apr,9 PM,40.1,47.2,0.0
Apr,10-Apr,10 PM,39.2,48.3,0.0
Apr,10-Apr,11 PM,37.8,50.8,0.0
Apr,11-Apr,12 AM,37.2,51.5,0.0
Apr,11-Apr,1 AM,36.5,54.0,0.0
Apr,11-Apr,2 AM,36.1,53.9,0.0
Apr,11-Apr,3 AM,36.1,54.3,0.0
Apr,11-Apr,4 AM,35.7,55.1,0.0
Apr,11-Apr,5 AM,35.4,56.1,0.0
Apr,11-Apr,6 AM,36.0,56.1,0.0
Apr,11-Apr,7 AM,38.6,53.3,0.0
Apr,11-Apr,8 AM,43.4,47.0,0.0
Apr,11-Apr,9 AM,44.5,44.5,0.0
Apr,11-Apr,10 AM,46.1,41.7,0.0
Apr,11-Apr,11 AM,47.9,37.8,0.0
Apr,11-Apr,12 PM,48.7,35.9,0.0
Apr,11-Apr,3 PM,47.2,37.5,0.0
Apr,11-Apr,4 PM,44.4,43.0,0.0
Apr,11-Apr,5 PM,42.9,45.0,0.0
Apr,11-Apr,6 PM,42.9,45.1,0.0
Apr,11-Apr,7 PM,42.1,44.9,0.0
Apr,11-Apr,8 PM,40.7,47.8,0.0
Apr,11-Apr,9 PM,39.6,51.9,0.0
Apr,11-Apr,10 PM,38.9,53.1,0.0
Apr,11-Apr,11 PM,39.0,53.6,0.0
Apr,12-Apr,12 AM,39.5,53.6,0.0
Apr,12-Apr,1 AM,37.5,58.3,0.0
Apr,12-Apr,2 AM,36.8,59.6,0.0
Apr,12-Apr,3 AM,37.4,57.7,0.0
Apr,12-Apr,4 AM,37.0,58.9,0.0
Apr,12-Apr,5 AM,36.9,59.2,0.0
Apr,12-Apr,6 AM,36.1,62.2,0.0
Apr,12-Apr,7 AM,38.5,57.9,0.0
Apr,12-Apr,8 AM,41.7,52.1,0.0
Apr,12-Apr,9 AM,44.1,47.1,0.0
Apr,12-Apr,10 AM,46.6,43.0,0.0
Apr,12-Apr,11 AM,48.0,39.8,0.0
Apr,12-Apr,12 PM,49.2,37.6,0.0
Apr,12-Apr,1 PM,46.3,41.0,0.0
Apr,12-Apr,2 PM,46.1,39.1,0.0
Apr,12-Apr,3 PM,47.6,37.3,0.0
Apr,12-Apr,4 PM,47.9,35.4,0.0
Apr,12-Apr,5 PM,46.9,36.1,0.0
Apr,12-Apr,6 PM,44.6,41.1,0.0
Apr,12-Apr,7 PM,42.2,46.6,0.0
Apr,12-Apr,8 PM,40.5,50.0,0.0
Apr,12-Apr,9 PM,40.0,50.4,0.0
Apr,12-Apr,10 PM,38.4,54.1,0.0
Apr,12-Apr,11 PM,37.6,55.1,0.0
Apr,13-Apr,12 AM,37.6,55.2,0.0
Apr,13-Apr,1 AM,36.5,58.9,0.0
Apr,13-Apr,2 AM,36.6,60.0,0.0
Apr,13-Apr,3 AM,37.8,57.6,0.0
Apr,13-Apr,4 AM,37.8,57.8,0.0
Apr,13-Apr,5 AM,37.4,58.9,0.0
Apr,13-Apr,6 AM,37.7,59.2,0.0
Apr,13-Apr,7 AM,40.2,55.2,0.0
Apr,13-Apr,8 AM,41.9,52.2,0.0
Apr,13-Apr,9 AM,44.3,47.5,0.0
Apr,13-Apr,10 AM,47.1,42.8,0.0
Apr,13-Apr,11 AM,47.3,41.6,0.0
Apr,13-Apr,12 PM,48.8,38.6,0.0
Apr,13-Apr,4 PM,49.5,34.0,0.0
Apr,13-Apr,5 PM,49.9,33.9,0.0
Apr,13-Apr,6 PM,46.4,38.4,0.0
Apr,13-Apr,7 PM,43.8,42.6,0.0
Apr,13-Apr,8 PM,41.1,48.5,0.0
Apr,13-Apr,9 PM,39.9,50.2,0.0
Apr,13-Apr,10 PM,38.7,52.2,0.0
Apr,13-Apr,11 PM,38.2,53.5,0.0
Apr,14-Apr,12 AM,38.7,52.4,0.0
Apr,14-Apr,1 AM,37.5,55.0,0.0
Apr,14-Apr,2 AM,37.2,55.6,0.0
Apr,14-Apr,3 AM,36.6,56.8,0.0
Apr,14-Apr,4 AM,36.0,57.9,0.0
Apr,14-Apr,5 AM,36.0,57.8,0.0
Apr,14-Apr,6 AM,36.6,58.1,0.0
Apr,14-Apr,7 AM,39.9,53.8,0.0
Apr,14-Apr,8 AM,44.2,47.5,0.0
Apr,14-Apr,9 AM,45.1,44.6,0.0
Apr,14-Apr,10 AM,47.7,40.0,0.0
Apr,14-Apr,11 AM,47.8,39.3,0.0
Apr,14-Apr,12 PM,48.8,37.2,0.0
Apr,14-Apr,5 PM,49.6,31.9,0.0
Apr,14-Apr,6 PM,47.2,34.6,0.0
Apr,14-Apr,7 PM,44.3,40.4,0.0
Apr,14-Apr,8 PM,43.0,41.9,0.0
Apr,14-Apr,9 PM,40.9,46.1,0.0
Apr,14-Apr,10 PM,39.6,48.3,0.0
Apr,14-Apr,11 PM,38.9,49.7,0.0
Apr,15-Apr,12 AM,38.4,51.4,0.0
Apr,15-Apr,1 AM,37.4,53.9,0.0
Apr,15-Apr,2 AM,37.1,54.7,0.0
Apr,15-Apr,3 AM,37.0,54.6,0.0
Apr,15-Apr,4 AM,36.4,56.1,0.0
Apr,15-Apr,5 AM,36.2,56.9,0.0
Apr,15-Apr,6 AM,37.1,56.1,0.0
Apr,15-Apr,7 AM,40.8,51.7,0.0
Apr,15-Apr,8 AM,44.7,46.9,0.0
Apr,15-Apr,9 AM,46.7,42.4,0.0
Apr,15-Apr,10 AM,47.5,39.5,0.0
Apr,15-Apr,11 AM,48.3,36.9,0.0
Apr,15-Apr,12 PM,49.9,34.2,0.0
Apr,15-Apr,6 PM,46.3,32.7,0.0
Apr,15-Apr,7 PM,44.1,35.5,0.0
Apr,15-Apr,8 PM,42.0,41.5,0.0
Apr,15-Apr,9 PM,40.1,45.8,0.0
Apr,15-Apr,10 PM,38.9,47.6,0.0
Apr,15-Apr,11 PM,39.6,49.2,0.0
Apr,16-Apr,12 AM,38.8,51.8,0.0
Apr,16-Apr,1 AM,37.5,53.9,0.0
Apr,16-Apr,2 AM,37.5,54.7,0.0
Apr,16-Apr,3 AM,36.9,56.2,0.0
Apr,16-Apr,4 AM,36.6,58.9,0.0
Apr,16-Apr,5 AM,37.0,58.1,0.0
Apr,16-Apr,6 AM,36.9,59.6,0.0
Apr,16-Apr,7 AM,40.2,54.6,0.0
Apr,16-Apr,8 AM,43.7,49.2,0.0
Apr,16-Apr,9 AM,45.7,44.7,0.0
Apr,16-Apr,10 AM,47.7,41.3,0.0
Apr,16-Apr,11 AM,48.8,38.7,0.0
Apr,16-Apr,12 PM,49.6,37.1,0.0
Apr,16-Apr,6 PM,48.4,36.5,0.0
Apr,16-Apr,7 PM,45.6,40.9,0.0
Apr,16-Apr,8 PM,43.5,43.5,0.0
Apr,16-Apr,9 PM,39.2,52.4,0.0
Apr,16-Apr,10 PM,39.3,52.4,0.0
Apr,16-Apr,11 PM,39.8,51.4,0.0
Apr,17-Apr,12 AM,39.6,51.7,0.0
Apr,17-Apr,1 AM,40.0,50.8,0.0
Apr,17-Apr,2 AM,37.8,55.3,0.0
Apr,17-Apr,3 AM,38.1,54.0,0.0
Apr,17-Apr,4 AM,37.0,55.7,0.0
Apr,17-Apr,5 AM,35.7,59.5,0.0
Apr,17-Apr,6 AM,35.9,59.7,0.0
Apr,17-Apr,7 AM,37.5,57.1,0.0
Apr,17-Apr,8 AM,39.3,54.7,0.0
Apr,17-Apr,9 AM,44.2,46.6,0.0
Apr,17-Apr,10 AM,47.6,40.0,0.0
Apr,17-Apr,11 AM,47.9,39.4,0.0
Apr,17-Apr,12 PM,47.4,40.4,0.0
Apr,17-Apr,1 PM,47.3,40.3,0.0
Apr,17-Apr,2 PM,48.7,38.1,0.0
Apr,18-Apr,4 PM,35.2,63.7,0.0
Apr,18-Apr,5 PM,35.6,62.3,0.0
Apr,18-Apr,6 PM,35.6,62.9,0.0
Apr,18-Apr,7 PM,34.9,64.5,0.0
Apr,18-Apr,8 PM,34.7,65.2,0.0
Apr,18-Apr,9 PM,35.4,63.2,0.0
Apr,18-Apr,10 PM,35.7,62.7,0.0
Apr,18-Apr,11 PM,35.5,63.3,0.0
Apr,19-Apr,12 AM,35.0,64.4,0.0
Apr,19-Apr,1 AM,34.4,66.3,0.0
Apr,19-Apr,2 AM,35.2,64.1,0.0
Apr,19-Apr,3 AM,34.9,64.4,0.0
Apr,19-Apr,4 AM,35.2,63.6,0.0
Apr,19-Apr,5 AM,34.9,64.6,0.0
Apr,19-Apr,6 AM,35.5,63.2,0.0
Apr,19-Apr,7 AM,36.5,62.1,0.0
Apr,19-Apr,8 AM,39.1,58.7,0.0
Apr,19-Apr,9 AM,42.6,50.8,0.0
Apr,19-Apr,10 AM,44.7,46.1,0.0
Apr,19-Apr,11 AM,44.6,44.7,0.0
Apr,19-Apr,12 PM,44.3,44.2,0.0
Apr,19-Apr,1 PM,44.7,42.2,0.0
Apr,19-Apr,2 PM,44.8,41.9,0.0
Apr,19-Apr,3 PM,44.2,41.7,0.0
Apr,19-Apr,4 PM,44.0,44.0,0.0
Apr,19-Apr,5 PM,37.3,58.5,0.0
Apr,19-Apr,6 PM,35.8,61.8,0.0
Apr,19-Apr,7 PM,35.6,62.3,0.0
Apr,19-Apr,8 PM,35.6,62.7,0.0
Apr,19-Apr,9 PM,36.3,61.7,0.0
Apr,19-Apr,10 PM,36.2,61.9,0.0
Apr,19-Apr,11 PM,35.8,62.5,0.0
Apr,20-Apr,12 AM,35.6,62.3,0.0
Apr,20-Apr,1 AM,35.4,61.8,0.0
Apr,20-Apr,2 AM,34.7,62.2,0.0
Apr,20-Apr,3 AM,34.5,61.7,0.0
Apr,20-Apr,4 AM,34.2,61.7,0.0
Apr,20-Apr,5 AM,34.5,60.7,0.0
Apr,20-Apr,6 AM,35.2,60.2,0.0
Apr,20-Apr,7 AM,38.5,54.9,0.0
Apr,20-Apr,8 AM,42.3,49.7,0.0
Apr,20-Apr,9 AM,45.7,43.3,0.0
Apr,20-Apr,10 AM,47.0,40.1,0.0
Apr,20-Apr,11 AM,46.6,38.6,0.0
Apr,20-Apr,12 PM,47.0,37.1,0.0
Apr,20-Apr,1 PM,49.2,34.1,0.0
Apr,20-Apr,2 PM,48.6,35.6,0.0
Apr,20-Apr,3 PM,46.6,38.6,0.0
Apr,20-Apr,4 PM,46.0,39.8,0.0
Apr,20-Apr,5 PM,39.6,46.3,0.0
Apr,20-Apr,6 PM,39.0,47.8,0.0
Apr,20-Apr,7 PM,39.1,49.2,0.0
Apr,20-Apr,8 PM,37.9,52.7,0.0
Apr,20-Apr,9 PM,37.6,54.3,0.0
Apr,20-Apr,10 PM,36.8,56.7,0.0
Apr,20-Apr,11 PM,36.6,57.5,0.0
Apr,21-Apr,12 AM,36.7,57.6,0.0
Apr,21-Apr,1 AM,36.5,57.4,0.0
Apr,21-Apr,2 AM,36.0,59.4,0.0
Apr,21-Apr,3 AM,36.4,58.1,0.0
Apr,21-Apr,4 AM,35.7,59.9,0.0
Apr,21-Apr,5 AM,35.5,61.1,0.0
Apr,21-Apr,6 AM,36.7,58.5,0.0
Apr,21-Apr,7 AM,39.6,54.7,0.0
Apr,21-Apr,8 AM,44.5,46.9,0.0
Apr,21-Apr,9 AM,47.1,42.4,0.0
Apr,21-Apr,10 AM,48.4,39.1,0.0
Apr,21-Apr,11 AM,47.8,39.3,0.0
Apr,21-Apr,12 PM,49.6,36.4,0.0
Apr,21-Apr,1 PM,49.0,36.9,0.0
Apr,21-Apr,2 PM,47.1,41.0,0.0
Apr,21-Apr,3 PM,48.7,37.0,0.0
Apr,21-Apr,4 PM,36.6,55.9,0.0
Apr,21-Apr,5 PM,33.8,64.8,0.0
Apr,21-Apr,6 PM,34.4,64.3,0.0
Apr,21-Apr,7 PM,35.5,62.6,0.0
Apr,21-Apr,8 PM,33.9,67.5,0.0
Apr,21-Apr,9 PM,35.3,63.5,0.0
Apr,21-Apr,10 PM,35.9,62.1,0.0
Apr,21-Apr,11 PM,35.5,63.0,0.0
Apr,22-Apr,12 AM,34.3,66.0,0.0
Apr,22-Apr,1 AM,35.1,63.4,0.0
Apr,22-Apr,2 AM,35.2,63.4,0.0
Apr,22-Apr,3 AM,35.1,63.7,0.0
Apr,22-Apr,4 AM,34.4,65.7,0.0
Apr,22-Apr,5 AM,35.1,63.5,0.0
Apr,22-Apr,6 AM,35.8,63.3,0.0
Apr,22-Apr,7 AM,40.3,56.0,0.0
Apr,22-Apr,8 AM,44.5,48.4,0.0
Apr,22-Apr,9 AM,45.9,45.0,0.0
Apr,22-Apr,10 AM,45.7,44.5,0.0
Apr,22-Apr,11 AM,46.3,42.8,0.0
Apr,22-Apr,12 PM,47.8,40.0,0.0
Apr,22-Apr,1 PM,49.0,38.2,0.0
Apr,22-Apr,3 PM,49.0,37.8,0.0
Apr,22-Apr,4 PM,46.1,40.9,0.0
Apr,22-Apr,5 PM,44.3,44.0,0.0
Apr,22-Apr,6 PM,40.6,51.1,0.0
Apr,22-Apr,7 PM,37.6,57.0,0.0
Apr,22-Apr,8 PM,37.9,55.8,0.0
Apr,22-Apr,9 PM,37.3,57.8,0.0
