Months,Days,date time,Average of temp,Average of humid,Average of wind speed
Jul,17-Jul,12 PM,40.9,49.2,2.5
Jul,17-Jul,1 PM,42.3,46.4,2.9
Jul,17-Jul,2 PM,42.4,45.6,2.5
Jul,17-Jul,3 PM,43.1,44.9,2.9
Jul,17-Jul,4 PM,43.4,44.5,3.1
Jul,17-Jul,5 PM,40.5,50.6,2.9
Jul,17-Jul,6 PM,37.9,57.4,2.7
Jul,19-Jul,7 AM,37.0,67.6,2.7
Jul,19-Jul,8 AM,40.1,52.8,2.4
Jul,19-Jul,9 AM,42.0,47.4,2.9
Jul,19-Jul,10 AM,42.3,46.8,2.9
Jul,19-Jul,11 AM,42.3,46.6,2.6
Jul,19-Jul,12 PM,42.8,45.8,3.3
Jul,19-Jul,1 PM,43.2,45.1,3.1
Jul,19-Jul,2 PM,42.4,46.4,3.0
Jul,19-Jul,3 PM,41.9,47.9,2.3
Jul,19-Jul,4 PM,41.7,49.0,3.5
Jul,19-Jul,5 PM,40.4,52.2,3.2
Jul,19-Jul,6 PM,38.1,58.7,3.1
Jul,20-Jul,6 AM,29.0,92.1,1.1
Jul,20-Jul,7 AM,34.9,73.7,0.7
Jul,20-Jul,8 AM,37.4,63.3,2.5
Jul,20-Jul,9 AM,39.8,57.4,3.9
Jul,20-Jul,10 AM,41.5,53.3,2.6
Jul,20-Jul,11 AM,41.9,50.6,3.6
Jul,20-Jul,12 PM,41.3,50.7,2.7
Jul,20-Jul,1 PM,40.1,53.2,2.8
Jul,20-Jul,2 PM,40.3,53.6,2.5
Jul,20-Jul,3 PM,38.7,57.9,4.7
Jul,20-Jul,4 PM,39.5,57.7,1.1
Jul,20-Jul,5 PM,40.0,55.5,2.6
Jul,20-Jul,6 PM,38.0,59.8,4.7
Jul,22-Jul,7 AM,31.0,80.8,1.9
Jul,22-Jul,8 AM,32.4,74.2,2.0
Jul,22-Jul,9 AM,35.8,65.9,2.6
Jul,22-Jul,10 AM,38.2,58.7,3.7
Jul,22-Jul,11 AM,38.1,57.1,3.8
Jul,22-Jul,12 PM,38.6,54.7,4.2
Jul,22-Jul,1 PM,37.7,58.5,3.6
Jul,22-Jul,2 PM,35.9,63.1,4.5
Jul,22-Jul,3 PM,34.0,67.0,2.7
Jul,22-Jul,4 PM,35.7,64.0,3.4
Jul,22-Jul,5 PM,36.5,63.9,7.2
Jul,22-Jul,6 PM,35.7,65.9,3.3
Jul,26-Jul,6 AM,29.8,88.8,1.2
Jul,26-Jul,7 AM,37.2,67.1,0.6
Jul,26-Jul,8 AM,41.4,54.7,4.1
Jul,26-Jul,9 AM,43.0,48.9,2.6
Jul,26-Jul,10 AM,43.4,46.9,3.1
Jul,26-Jul,11 AM,42.6,48.6,2.8
Jul,26-Jul,12 PM,42.6,48.7,2.6
Jul,26-Jul,1 PM,42.1,48.9,4.5
Jul,26-Jul,2 PM,39.6,52.7,3.5
Jul,26-Jul,3 PM,38.2,56.5,2.1
Jul,26-Jul,4 PM,37.3,59.5,1.7
Jul,26-Jul,5 PM,37.0,60.5,3.8
Jul,26-Jul,6 PM,36.3,62.1,5.5
Jul,27-Jul,6 AM,29.1,86.7,2.4
Jul,27-Jul,7 AM,34.3,71.0,1.8
Jul,27-Jul,8 AM,38.5,59.7,1.6
Jul,27-Jul,9 AM,41.4,51.5,1.7
Jul,27-Jul,10 AM,43.2,47.4,2.7
Jul,27-Jul,11 AM,43.8,46.3,2.9
Jul,27-Jul,12 PM,42.9,48.1,3.9
Jul,27-Jul,1 PM,43.5,46.7,3.2
Jul,27-Jul,2 PM,42.8,47.0,3.8
Jul,27-Jul,3 PM,37.7,50.2,3.7
Jul,27-Jul,4 PM,34.8,57.2,2.6
Jul,27-Jul,5 PM,34.5,60.5,2.2
Jul,27-Jul,6 PM,34.1,61.7,1.1
Jul,30-Jul,7 AM,32.9,74.8,0.9
Jul,30-Jul,8 AM,36.9,64.1,1.0
Jul,30-Jul,9 AM,39.6,55.8,2.4
Jul,30-Jul,10 AM,41.3,52.9,3.7
Jul,30-Jul,11 AM,42.6,49.5,3.5
Jul,30-Jul,12 PM,43.4,46.9,3.7
Jul,30-Jul,1 PM,41.8,49.5,2.4
Jul,30-Jul,2 PM,41.3,50.2,3.5
Jul,30-Jul,3 PM,40.0,51.5,3.9
Jul,30-Jul,4 PM,40.8,49.6,3.1
Jul,30-Jul,5 PM,38.9,54.2,3.4
Jul,30-Jul,6 PM,37.4,55.9,1.0
Aug,1-Aug,6 AM,25.7,99.1,3.8
Aug,1-Aug,7 AM,31.0,79.5,0.8
Aug,1-Aug,8 AM,33.5,71.6,2.2
Aug,1-Aug,9 AM,34.7,67.5,3.0
Aug,1-Aug,10 AM,37.5,60.4,2.3
Aug,1-Aug,11 AM,39.2,56.2,1.5
Aug,1-Aug,12 PM,41.0,51.9,3.6
Aug,1-Aug,1 PM,41.3,50.3,2.9
Aug,1-Aug,2 PM,35.3,61.9,3.3
Aug,1-Aug,3 PM,37.0,59.5,2.8
Aug,1-Aug,4 PM,37.3,58.0,1.1
Aug,1-Aug,5 PM,36.1,61.1,3.2
Aug,1-Aug,6 PM,34.4,66.1,2.9
Aug,2-Aug,7 AM,32.2,76.4,1.7
Aug,2-Aug,8 AM,32.4,74.4,2.3
Aug,2-Aug,9 AM,34.2,69.6,2.5
Aug,2-Aug,10 AM,35.0,66.5,2.4
Aug,2-Aug,11 AM,35.4,64.2,2.9
Aug,2-Aug,12 PM,31.9,75.4,2.5
Aug,2-Aug,1 PM,32.8,72.0,0.9
Aug,2-Aug,2 PM,33.8,70.3,0.7
Aug,2-Aug,3 PM,35.6,64.5,1.8
Aug,2-Aug,4 PM,35.7,63.3,4.1
Aug,2-Aug,5 PM,35.4,64.5,2.2
Aug,2-Aug,6 PM,34.7,67.1,4.6
Aug,3-Aug,7 AM,31.6,78.8,2.0
Aug,3-Aug,8 AM,35.9,65.3,2.3
Aug,3-Aug,9 AM,36.5,62.4,2.3
Aug,3-Aug,10 AM,38.0,58.4,3.4
Aug,3-Aug,11 AM,38.7,56.5,3.3
Aug,3-Aug,12 PM,39.6,54.4,3.5
Aug,3-Aug,1 PM,40.0,54.1,3.2
Aug,3-Aug,2 PM,40.6,52.2,4.0
Aug,3-Aug,3 PM,39.4,54.1,3.6
Aug,3-Aug,4 PM,33.1,68.7,3.6
Aug,3-Aug,5 PM,34.7,64.8,1.3
Aug,3-Aug,6 PM,35.4,62.8,1.3
Aug,4-Aug,7 AM,31.6,78.3,4.9
Aug,4-Aug,8 AM,36.0,66.1,3.2
Aug,4-Aug,9 AM,39.3,54.6,4.2
Aug,4-Aug,10 AM,39.5,52.3,3.0
Aug,4-Aug,11 AM,39.5,51.4,3.1
Aug,4-Aug,12 PM,39.7,51.0,4.3
Aug,4-Aug,1 PM,40.2,51.2,3.7
Aug,4-Aug,2 PM,40.8,50.0,3.4
Aug,4-Aug,3 PM,40.6,48.4,3.0
Aug,4-Aug,4 PM,40.9,47.6,3.1
Aug,4-Aug,5 PM,39.4,51.0,3.2
Aug,4-Aug,6 PM,38.0,53.9,5.1
Aug,5-Aug,6 AM,27.6,89.7,6.7
Aug,5-Aug,7 AM,32.1,75.0,0.0
Aug,5-Aug,8 AM,35.2,66.8,4.3
Aug,5-Aug,9 AM,37.8,57.4,3.7
Aug,5-Aug,10 AM,39.2,52.9,3.4
Aug,5-Aug,11 AM,40.1,51.1,4.2
Aug,5-Aug,12 PM,40.6,51.0,4.6
Aug,5-Aug,1 PM,40.1,48.6,3.8
Aug,5-Aug,2 PM,39.1,50.8,4.0
Aug,5-Aug,3 PM,36.4,60.2,1.8
Aug,5-Aug,4 PM,38.5,55.2,0.6
Aug,5-Aug,5 PM,36.7,58.4,1.5
Aug,5-Aug,6 PM,33.1,62.6,3.8
Aug,6-Aug,6 AM,27.3,90.1,2.9
Aug,6-Aug,7 AM,32.0,74.3,1.0
Aug,6-Aug,8 AM,34.9,66.7,2.0
Aug,6-Aug,9 AM,38.8,59.1,1.9
Aug,6-Aug,10 AM,40.0,55.1,3.2
Aug,6-Aug,11 AM,41.0,51.8,3.3
Aug,6-Aug,12 PM,35.0,65.8,2.6
Aug,6-Aug,1 PM,39.0,59.1,3.1
Aug,6-Aug,2 PM,41.7,51.1,3.2
Aug,6-Aug,3 PM,41.4,51.1,3.6
Aug,6-Aug,4 PM,39.3,53.3,3.7
Aug,6-Aug,5 PM,37.8,55.8,3.8
Aug,6-Aug,6 PM,37.1,57.9,3.9
Aug,7-Aug,6 AM,29.1,87.0,1.5
Aug,7-Aug,7 AM,32.4,76.7,1.0
Aug,7-Aug,8 AM,36.2,67.5,2.3
Aug,7-Aug,9 AM,38.9,60.1,2.5
Aug,7-Aug,10 AM,40.1,55.2,3.3
Aug,7-Aug,11 AM,36.2,64.2,3.3
Aug,7-Aug,12 PM,31.5,75.9,2.5
Aug,7-Aug,1 PM,31.2,75.4,1.7
Aug,7-Aug,2 PM,32.3,74.6,1.5
Aug,7-Aug,3 PM,33.7,71.3,0.8
Aug,7-Aug,4 PM,34.4,69.4,5.1
Aug,7-Aug,5 PM,33.9,70.8,5.2
Aug,7-Aug,6 PM,33.4,71.9,3.4
Aug,9-Aug,7 AM,28.3,87.6,4.2
Aug,9-Aug,8 AM,30.2,80.8,3.4
Aug,9-Aug,9 AM,30.6,79.6,5.5
Aug,9-Aug,10 AM,32.3,78.0,9.7
Aug,9-Aug,11 AM,34.0,71.6,4.5
Aug,9-Aug,12 PM,36.0,65.8,3.4
Aug,9-Aug,1 PM,37.8,59.5,2.4
Aug,9-Aug,2 PM,37.7,57.8,2.9
Aug,9-Aug,3 PM,37.4,59.0,5.3
Aug,9-Aug,4 PM,38.4,57.5,4.5
Aug,9-Aug,5 PM,37.4,59.6,2.7
Aug,9-Aug,6 PM,35.8,63.6,1.1
Aug,10-Aug,6 AM,29.0,84.8,1.5
Aug,10-Aug,7 AM,32.0,74.9,5.7
Aug,10-Aug,8 AM,34.5,69.5,4.0
Aug,10-Aug,9 AM,36.4,63.2,3.6
Aug,10-Aug,10 AM,38.7,56.9,3.7
Aug,10-Aug,11 AM,39.3,54.6,3.6
Aug,10-Aug,12 PM,38.6,53.7,3.2
Aug,10-Aug,1 PM,38.9,53.2,2.8
Aug,10-Aug,2 PM,39.3,52.0,3.0
Aug,10-Aug,3 PM,39.8,51.6,4.1
Aug,10-Aug,4 PM,40.2,52.4,4.5
Aug,10-Aug,5 PM,38.9,55.6,3.8
Aug,10-Aug,6 PM,35.4,63.9,3.7
Aug,11-Aug,6 AM,28.9,86.2,1.2
Aug,11-Aug,7 AM,32.1,75.4,0.5
Aug,11-Aug,8 AM,34.9,68.0,0.6
Aug,11-Aug,9 AM,38.7,57.3,2.9
Aug,11-Aug,10 AM,39.0,54.0,3.8
Aug,11-Aug,11 AM,40.2,51.6,2.5
Aug,11-Aug,12 PM,39.4,53.2,2.5
Aug,11-Aug,1 PM,39.1,55.2,4.3
Aug,11-Aug,2 PM,37.7,61.2,3.6
Aug,11-Aug,3 PM,39.3,55.9,3.7
Aug,11-Aug,4 PM,36.5,63.0,3.7
Aug,11-Aug,5 PM,32.7,70.6,3.5
Aug,11-Aug,6 PM,32.4,70.5,3.6
Aug,12-Aug,6 AM,28.9,86.1,1.1
Aug,12-Aug,7 AM,32.1,75.6,2.0
Aug,12-Aug,8 AM,36.1,65.6,0.6
Aug,12-Aug,9 AM,37.0,61.4,1.5
Aug,12-Aug,10 AM,38.5,58.0,2.6
Aug,12-Aug,11 AM,35.4,62.8,3.5
Aug,12-Aug,12 PM,32.5,72.7,1.8
Aug,12-Aug,1 PM,33.6,70.7,3.2
Aug,12-Aug,2 PM,35.1,67.8,4.3
Aug,12-Aug,3 PM,36.1,64.2,3.9
Aug,12-Aug,4 PM,31.5,76.3,2.4
Aug,12-Aug,5 PM,31.7,74.4,1.4
Aug,12-Aug,6 PM,30.5,77.7,2.8
Aug,13-Aug,6 AM,28.2,87.1,1.0
Aug,13-Aug,7 AM,31.5,78.4,1.6
Aug,13-Aug,8 AM,35.2,71.1,4.4
Aug,13-Aug,9 AM,37.1,62.0,2.4
Aug,13-Aug,10 AM,39.5,56.7,2.7
Aug,13-Aug,11 AM,40.2,53.7,3.2
Aug,13-Aug,12 PM,40.3,52.7,4.2
Aug,13-Aug,1 PM,41.5,49.3,2.9
Aug,13-Aug,2 PM,42.0,47.2,3.4
Aug,13-Aug,3 PM,43.0,45.3,3.2
Aug,13-Aug,4 PM,41.6,48.1,3.2
Aug,13-Aug,5 PM,39.8,50.4,4.2
Aug,13-Aug,6 PM,37.6,54.3,2.2
Aug,14-Aug,6 AM,31.5,81.8,1.5
Aug,14-Aug,7 AM,36.4,66.6,1.7
Aug,14-Aug,8 AM,40.0,56.8,3.5
Aug,14-Aug,9 AM,42.0,49.3,3.9
Aug,14-Aug,10 AM,41.0,49.2,3.1
Aug,14-Aug,11 AM,40.8,49.6,3.1
Aug,14-Aug,12 PM,41.4,48.8,3.6
Aug,14-Aug,1 PM,41.7,48.1,3.8
Aug,14-Aug,2 PM,42.1,46.8,4.0
Aug,14-Aug,3 PM,43.4,44.6,3.5
Aug,14-Aug,4 PM,41.4,47.8,4.0
Aug,14-Aug,5 PM,39.3,54.0,3.2
Aug,14-Aug,6 PM,37.3,59.7,0.8
Aug,15-Aug,6 AM,30.0,89.3,4.6
Aug,15-Aug,7 AM,33.4,78.6,3.3
Aug,15-Aug,8 AM,36.5,70.2,5.3
Aug,15-Aug,9 AM,39.1,58.1,3.8
Aug,15-Aug,10 AM,40.6,52.5,4.0
Aug,15-Aug,11 AM,40.2,51.7,3.5
Aug,15-Aug,12 PM,38.4,56.3,2.2
Aug,15-Aug,1 PM,37.2,60.8,4.0
Aug,15-Aug,2 PM,37.1,61.9,2.6
Aug,15-Aug,3 PM,37.0,62.8,2.2
Aug,15-Aug,4 PM,35.8,65.1,2.3
Aug,15-Aug,5 PM,33.9,67.2,4.1
Aug,16-Aug,6 AM,25.8,97.7,1.3
Aug,16-Aug,7 AM,30.5,82.3,8.1
Aug,16-Aug,8 AM,34.2,74.3,6.6
Aug,16-Aug,9 AM,37.5,63.8,3.8
Aug,16-Aug,10 AM,37.7,59.8,2.5
Aug,16-Aug,11 AM,37.4,60.2,3.1
Aug,16-Aug,12 PM,39.1,55.4,3.0
Aug,16-Aug,1 PM,39.8,53.7,4.5
Aug,16-Aug,2 PM,39.6,53.3,3.3
Aug,16-Aug,3 PM,40.4,51.4,2.9
Aug,16-Aug,4 PM,40.7,50.3,2.8
Aug,16-Aug,5 PM,34.3,65.6,3.8
Aug,16-Aug,6 PM,33.1,67.8,2.9
Aug,17-Aug,6 AM,26.6,93.2,4.7
Aug,17-Aug,7 AM,30.5,81.3,1.8
Aug,17-Aug,8 AM,32.8,75.3,1.3
Aug,17-Aug,9 AM,34.1,68.4,2.1
Aug,17-Aug,10 AM,36.4,63.7,1.7
Aug,17-Aug,11 AM,37.1,62.1,1.9
Aug,17-Aug,12 PM,37.3,61.8,3.5
Aug,17-Aug,1 PM,32.8,70.1,2.4
Aug,17-Aug,2 PM,33.4,71.7,2.5
Aug,17-Aug,3 PM,33.6,73.1,4.1
Aug,17-Aug,4 PM,32.4,76.1,4.5
Aug,17-Aug,5 PM,32.2,75.6,1.2
Aug,17-Aug,6 PM,32.6,75.3,3.0
Aug,18-Aug,6 AM,28.1,91.0,1.7
Aug,18-Aug,7 AM,31.7,79.3,2.2
Aug,18-Aug,8 AM,34.7,72.5,2.0
Aug,18-Aug,9 AM,38.7,59.7,5.4
Aug,18-Aug,10 AM,40.1,53.7,2.9
Aug,18-Aug,11 AM,40.2,51.7,3.1
Aug,18-Aug,12 PM,40.4,51.0,3.1
Aug,18-Aug,1 PM,41.5,48.5,3.4
Aug,18-Aug,2 PM,41.9,48.3,3.6
Aug,18-Aug,3 PM,42.0,48.9,3.6
Aug,18-Aug,4 PM,41.4,49.6,3.7
Aug,18-Aug,5 PM,39.8,52.1,3.2
Aug,18-Aug,6 PM,37.8,57.4,3.4
Aug,19-Aug,6 AM,29.1,90.2,7.5
Aug,19-Aug,7 AM,35.0,73.4,3.3
Aug,19-Aug,8 AM,38.2,64.0,5.4
Aug,19-Aug,9 AM,40.7,54.3,3.2
Aug,19-Aug,10 AM,40.8,51.7,3.1
Aug,19-Aug,11 AM,41.0,49.9,2.9
Aug,19-Aug,12 PM,40.3,49.6,3.3
Aug,19-Aug,1 PM,40.8,48.7,2.9
Aug,19-Aug,2 PM,41.2,47.9,3.0
Aug,19-Aug,3 PM,42.0,46.5,3.2
Aug,19-Aug,4 PM,41.5,47.5,3.1
Aug,19-Aug,5 PM,40.1,51.1,2.9
Aug,19-Aug,6 PM,38.6,55.8,3.1
Aug,20-Aug,7 AM,30.9,83.3,0.6
Aug,20-Aug,8 AM,32.2,78.4,0.8
Aug,20-Aug,9 AM,32.9,76.1,0.7
Aug,20-Aug,10 AM,34.6,69.4,1.9
Aug,20-Aug,11 AM,36.4,65.0,4.9
Aug,20-Aug,12 PM,37.1,62.1,3.6
Aug,20-Aug,1 PM,37.9,60.6,4.5
Aug,20-Aug,2 PM,37.2,60.9,2.4
Aug,20-Aug,3 PM,36.5,63.3,1.1
Aug,20-Aug,4 PM,36.8,63.3,1.0
Aug,20-Aug,5 PM,37.3,61.8,0.6
Aug,20-Aug,6 PM,35.7,64.8,0.6
Aug,21-Aug,6 AM,29.0,90.0,1.5
Aug,21-Aug,7 AM,32.5,78.0,0.4
Aug,21-Aug,8 AM,35.2,69.4,3.0
Aug,21-Aug,9 AM,37.7,61.2,4.7
Aug,21-Aug,10 AM,39.8,56.3,3.0
Aug,21-Aug,11 AM,39.4,57.3,3.4
Aug,21-Aug,12 PM,39.5,54.2,3.1
Aug,21-Aug,1 PM,39.6,53.0,3.8
Aug,21-Aug,2 PM,39.2,54.0,4.0
Aug,21-Aug,3 PM,39.9,52.2,3.0
Aug,21-Aug,4 PM,38.5,56.5,4.1
Aug,21-Aug,5 PM,37.6,58.5,4.5
Aug,21-Aug,6 PM,36.3,61.6,3.1
Aug,22-Aug,6 AM,25.7,100.0,13.5
Aug,23-Aug,6 AM,29.9,86.3,1.9
Aug,23-Aug,7 AM,35.1,71.8,0.3
Aug,23-Aug,8 AM,40.6,58.3,1.9
Aug,23-Aug,9 AM,41.0,49.9,2.8
Aug,23-Aug,10 AM,42.1,47.3,3.1
Aug,23-Aug,11 AM,41.5,47.1,4.1
Aug,23-Aug,12 PM,41.2,47.1,3.4
Aug,23-Aug,1 PM,41.7,46.7,3.7
Aug,23-Aug,2 PM,42.0,46.4,3.3
Aug,23-Aug,3 PM,42.3,46.6,2.7
Aug,23-Aug,4 PM,43.5,44.8,2.7
Aug,23-Aug,5 PM,43.5,44.6,2.2
Aug,23-Aug,6 PM,40.6,49.4,0.9
Aug,24-Aug,6 AM,29.8,88.4,0.7
Aug,24-Aug,7 AM,35.0,71.8,2.4
Aug,24-Aug,8 AM,39.4,59.6,2.4
Aug,24-Aug,9 AM,40.8,55.7,2.8
Aug,24-Aug,10 AM,42.4,52.0,3.9
Aug,24-Aug,11 AM,42.7,51.1,3.5
Aug,24-Aug,12 PM,42.4,51.2,3.3
Aug,24-Aug,1 PM,40.6,53.9,2.9
Aug,24-Aug,2 PM,36.7,62.7,2.1
Aug,24-Aug,3 PM,33.2,68.7,1.0
Aug,24-Aug,4 PM,32.4,73.5,2.0
Aug,24-Aug,5 PM,31.3,80.4,6.5
Aug,24-Aug,6 PM,31.1,83.2,14.6
Aug,25-Aug,7 AM,26.4,98.1,14.6
Aug,25-Aug,8 AM,29.7,81.4,4.3
Aug,25-Aug,9 AM,29.4,80.2,1.7
Aug,25-Aug,10 AM,30.1,78.9,1.2
Aug,25-Aug,11 AM,31.9,77.6,1.9
Aug,25-Aug,12 PM,35.6,70.6,4.0
Aug,25-Aug,1 PM,37.5,63.6,2.9
Aug,25-Aug,2 PM,38.8,59.2,3.4
Aug,25-Aug,3 PM,38.6,58.6,3.0
Aug,25-Aug,4 PM,37.1,62.2,3.8
Aug,25-Aug,5 PM,36.2,64.8,5.0
Aug,25-Aug,6 PM,35.1,66.9,6.6
Aug,26-Aug,7 AM,29.3,82.8,1.0
Aug,26-Aug,8 AM,30.9,76.7,1.6
Aug,26-Aug,9 AM,32.0,73.1,1.5
Aug,26-Aug,10 AM,34.2,67.6,1.8
Aug,26-Aug,11 AM,34.6,66.5,2.2
Aug,26-Aug,12 PM,36.6,62.5,2.2
Aug,26-Aug,1 PM,30.9,76.5,2.9
Aug,26-Aug,2 PM,30.8,77.2,1.2
Aug,26-Aug,3 PM,31.5,77.0,0.7
Aug,26-Aug,4 PM,32.2,75.6,1.3
Aug,26-Aug,5 PM,32.3,74.6,0.8
Aug,26-Aug,6 PM,32.2,74.4,2.1
Aug,27-Aug,6 AM,30.4,82.5,1.1
Aug,27-Aug,7 AM,33.2,72.0,0.7
Aug,27-Aug,8 AM,35.5,64.0,2.2
Aug,27-Aug,9 AM,36.0,62.1,2.8
Aug,27-Aug,10 AM,37.3,59.0,2.4
Aug,27-Aug,11 AM,39.4,54.9,3.6
Aug,27-Aug,12 PM,40.1,52.4,3.8
Aug,27-Aug,1 PM,41.2,49.8,3.4
Aug,27-Aug,2 PM,43.1,45.9,3.3
Aug,27-Aug,3 PM,43.4,45.9,3.8
Aug,27-Aug,4 PM,38.7,56.4,3.7
Aug,27-Aug,5 PM,36.2,62.9,3.0
Aug,27-Aug,6 PM,35.2,65.5,0.8
Aug,29-Aug,7 AM,28.4,85.6,2.4
Aug,29-Aug,8 AM,32.0,76.0,4.3
Aug,29-Aug,9 AM,34.2,68.4,1.7
Aug,29-Aug,10 AM,37.4,61.7,2.4
Aug,29-Aug,11 AM,36.9,59.4,2.5
Aug,29-Aug,12 PM,36.9,57.9,2.8
Aug,29-Aug,1 PM,37.6,55.4,2.7
Aug,29-Aug,2 PM,38.5,53.8,3.2
Aug,29-Aug,3 PM,38.5,53.5,3.0
Aug,29-Aug,4 PM,36.0,61.2,4.6
Aug,29-Aug,5 PM,33.2,71.1,6.0
Aug,29-Aug,6 PM,33.6,70.0,0.3
Sep,1-Sep,6 AM,27.6,89.0,9.7
Sep,1-Sep,7 AM,32.7,75.9,9.3
Sep,1-Sep,8 AM,38.6,61.1,0.7
Sep,1-Sep,9 AM,41.7,51.5,3.9
Sep,1-Sep,10 AM,42.5,48.9,3.3
Sep,1-Sep,11 AM,42.1,49.0,3.3
Sep,1-Sep,12 PM,41.5,51.0,3.7
Sep,1-Sep,1 PM,41.8,49.9,4.6
Sep,1-Sep,2 PM,43.4,46.7,3.4
Sep,1-Sep,3 PM,44.4,46.6,3.1
Sep,1-Sep,4 PM,43.5,48.0,2.5
Sep,1-Sep,5 PM,40.7,52.7,3.8
Sep,1-Sep,6 PM,38.6,56.1,6.9
Sep,2-Sep,7 AM,35.9,71.9,2.0
Sep,2-Sep,8 AM,41.5,57.1,7.0
Sep,2-Sep,9 AM,42.9,52.3,3.2
Sep,2-Sep,10 AM,43.6,49.9,3.5
Sep,2-Sep,11 AM,41.0,53.9,4.8
Sep,2-Sep,12 PM,41.5,53.0,2.8
Sep,2-Sep,1 PM,35.1,62.3,1.7
Sep,2-Sep,2 PM,34.4,61.8,1.7
Sep,2-Sep,3 PM,36.0,60.8,2.7
Sep,2-Sep,4 PM,36.5,61.8,1.4
Sep,2-Sep,5 PM,35.7,65.9,4.7
Sep,2-Sep,6 PM,35.3,68.4,2.9
Sep,4-Sep,6 AM,29.2,89.2,2.6
Sep,4-Sep,7 AM,35.5,70.0,1.9
Sep,4-Sep,8 AM,38.6,60.3,3.3
Sep,4-Sep,9 AM,39.8,57.4,3.3
Sep,4-Sep,10 AM,41.3,51.4,3.8
Sep,4-Sep,11 AM,41.6,49.1,3.2
Sep,4-Sep,12 PM,41.8,48.4,3.7
Sep,4-Sep,1 PM,41.8,49.3,4.7
Sep,4-Sep,2 PM,40.9,51.6,3.3
Sep,4-Sep,3 PM,40.6,51.9,3.5
Sep,4-Sep,4 PM,39.9,52.0,3.1
Sep,4-Sep,5 PM,36.4,57.7,2.6
Sep,4-Sep,6 PM,35.3,59.4,1.5
Sep,5-Sep,7 AM,30.5,81.9,0.7
Sep,5-Sep,8 AM,32.3,75.0,2.3
Sep,5-Sep,9 AM,32.4,74.4,2.5
Sep,5-Sep,10 AM,33.9,68.7,2.7
Sep,5-Sep,11 AM,37.9,58.6,2.4
Sep,5-Sep,12 PM,38.7,54.4,2.9
Sep,5-Sep,1 PM,39.6,52.9,4.5
Sep,5-Sep,2 PM,39.7,52.5,5.3
Sep,5-Sep,3 PM,39.4,54.1,3.0
Sep,5-Sep,4 PM,39.0,55.4,3.3
Sep,5-Sep,5 PM,37.7,57.7,4.4
Sep,5-Sep,6 PM,36.1,61.5,6.1
Sep,6-Sep,7 AM,33.7,74.2,1.1
Sep,6-Sep,8 AM,39.5,59.3,2.7
Sep,6-Sep,9 AM,38.5,55.6,5.9
Sep,6-Sep,10 AM,38.8,54.4,5.4
Sep,6-Sep,11 AM,38.1,56.6,5.6
Sep,6-Sep,12 PM,40.0,52.6,4.6
Sep,6-Sep,1 PM,40.7,51.0,3.9
Sep,6-Sep,2 PM,38.0,56.2,3.7
Sep,6-Sep,3 PM,37.4,59.0,1.0
Sep,6-Sep,4 PM,36.5,61.7,1.3
Sep,6-Sep,5 PM,35.3,66.0,1.0
Sep,6-Sep,6 PM,34.7,67.1,0.6
Sep,8-Sep,7 AM,30.2,84.0,6.7
Sep,8-Sep,8 AM,33.8,76.4,2.8
Sep,8-Sep,9 AM,36.0,68.1,3.5
Sep,8-Sep,10 AM,37.2,61.3,2.6
Sep,8-Sep,11 AM,37.5,60.6,3.2
Sep,8-Sep,12 PM,34.4,69.1,5.3
Sep,8-Sep,1 PM,32.2,75.8,3.1
Sep,8-Sep,2 PM,32.2,76.2,3.9
Sep,8-Sep,3 PM,32.2,75.5,3.6
Sep,8-Sep,4 PM,31.9,75.3,2.5
Sep,8-Sep,5 PM,31.5,75.6,1.9
Sep,10-Sep,6 AM,27.3,92.3,10.6
Sep,10-Sep,7 AM,31.6,76.7,6.5
Sep,10-Sep,8 AM,33.2,72.2,4.9
Sep,10-Sep,9 AM,35.0,66.9,6.1
Sep,10-Sep,10 AM,36.5,63.2,3.9
Sep,10-Sep,11 AM,38.8,56.1,4.6
Sep,10-Sep,12 PM,39.9,51.7,3.7
Sep,10-Sep,1 PM,40.8,50.9,2.7
Sep,10-Sep,2 PM,40.8,51.5,3.1
Sep,10-Sep,3 PM,41.1,51.8,2.7
Sep,10-Sep,4 PM,40.8,51.5,3.0
Sep,10-Sep,5 PM,40.2,52.4,2.8
Sep,10-Sep,6 PM,37.4,57.4,2.0
Sep,11-Sep,6 AM,28.7,89.9,5.5
Sep,11-Sep,7 AM,33.4,75.2,6.4
Sep,11-Sep,8 AM,35.5,68.2,4.5
Sep,11-Sep,9 AM,38.1,60.1,4.8
Sep,11-Sep,10 AM,40.1,53.9,3.5
Sep,11-Sep,11 AM,41.3,50.3,2.9
Sep,11-Sep,12 PM,40.9,51.3,3.4
Sep,11-Sep,1 PM,41.1,51.1,3.3
Sep,11-Sep,2 PM,40.7,51.4,2.3
Sep,11-Sep,3 PM,39.4,54.3,2.3
Sep,11-Sep,4 PM,41.3,51.1,2.6
Sep,11-Sep,5 PM,39.6,53.3,2.9
Sep,11-Sep,6 PM,37.9,56.8,9.0
Sep,12-Sep,6 AM,26.5,93.3,10.3
Sep,12-Sep,7 AM,32.0,78.2,4.8
Sep,12-Sep,8 AM,36.1,66.5,3.1
Sep,12-Sep,9 AM,39.1,56.0,2.3
Sep,12-Sep,10 AM,42.0,50.4,3.0
Sep,12-Sep,11 AM,40.0,52.7,3.9
